NumH,Regg,sx,NacCria,Padre,RegPad,Madre,RegMad,CONS,DEP_PN,EX_PN,DEP_MAT_PN,EX_MAT_PN,DEP_PD,EX_P205,DEP_LECHE,EX_LECHE,DEP_MAT_TOTAL,DEP_P365,EX_P365,DEP_CE365,EX_CE365,DEP_P550,EX_P550,DEP_CE550,EX_CE_550,DEP_P730,EX_P730,DEP_CE730,EX_CE730,MGT,CRIADOR,ULTIMO_PROPIETARIO
802/19,01-60275,H,07/02/2019,193-13,01-47830,582-14,01-51190,0,"-0,751520314547838","0,558286609031449","-0,0360786369593709","0,951444547564191","0,169775229357798","0,401018483107267","0,807532765399738","0,239687679674961","0,892420380078637","-0,37323394495413","0,276454935476302","0,0288682830930537","0,437697323921932","-3,18256749672346","0,395805382706721","-0,0559672346002623","0,355710346695551","0,171110747051114","0,0264663482486986","-0,0049272608125819",0,"-0,025191296805957",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
251/19,01-59853,H,02/02/2019,593/14    ,01-49466,184/13    ,01-50174,"0,01","-0,183520314547837","0,59436036939273","0,231421363040629","0,952465396918063","1,3522752293578","0,442416661684282","1,84253276539974","0,285657001691877","2,51867038007864","0,0677660550458699","0,384404236531665","0,0263682830930537","0,456435464587638","2,42693250327654","0,420226624184874","0,446532765399738","0,386285409911438","-0,180889252948886",0,"-0,0159272608125819",0,"0,103979668399623",INTA-LOS DIAMANTES,INTA-EJN   
833/19,01-60284,M,01/02/2019,204-13,01-49352,928-11,01-52188,"0,02","-0,155520314547837","0,558286609031449","0,127421363040629","0,952465396918063","0,275275229357798","0,41449606089202","1,42753276539974","0,280948563233238","1,56517038007864","0,83526605504587","0,291494421929259","0,134368283093054","0,437697323921932","-1,78606749672346","0,394112751634344","0,439532765399738","0,574456264653803","-0,365389252948886",0,"-0,0294272608125819",0,"0,0519238681208705",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
250/19,01-59852,H,29/01/2019,993/5     ,01-52225,183/13    ,01-49350,"0,02","-0,425020314547838","0,587411111123634","-0,161578636959371","0,953474591468505","0,188275229357798","0,437502561733035","0,984032765399738","0,312290943808546","1,07817038007864","1,50576605504587","0,338455804129884","-0,206131716906946","0,474249175752319","2,81493250327654","0,438590541046271","0,0350327653997377","0,339226512621982","0,0806107470511141",0,"0,0025727391874181",0,"0,057091016984109",INTA-LOS DIAMANTES,INTA-EJN   
794/19,01-60272,H,25/01/2019,208/14    ,01-51556,962-12,01-44959,"0,04","0,0894796854521625","0,59436036939273","0,0694213630406291","0,954472168184527","0,197275229357798","0,456765782910255","-1,24096723460026","0,340484331782818","-1,14232961992136","0,56476605504587","0,415042967272715","0,250368283093054","0,474249175752319","0,50293250327654","0,352534602578748","0,187532765399738","0,386285409911438","-0,0333892529488859",0,"0,0230727391874181",0,"0,0368608121289291",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
796/19,01-60273,H,25/01/2019,973-4,01-28645,520-13,01-47181,"0,01","-0,754020314547837","0,587411111123634","0,124421363040629","0,954472168184527","-1,5102247706422","0,442416661684282","0,351532765399738","0,336618556561276","-0,403579619921363","-1,35573394495413","0,376280881240731","-0,0236317169069463","0,437697323921932","-5,53756749672346","0,421794394210682","0,0530327653997377","0,371362959597742","-0,0993892529488859",0,"-0,0059272608125819",0,"-0,106182179536565",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
248/19,01-59849,H,24/01/2019,593/14    ,01-49466,143/07    ,01-33820,"0,01","-0,0885203145478375","0,573124334320812","0,221421363040629","0,953474591468505","2,0367752293578","0,422335060523444","1,77303276539974","0,316490720993744","2,79142038007864","0,0147660550458699","0,291494421929259","-0,0676317169069463","0,456435464587638","0,57343250327654","0,423355107752027","0,0860327653997377","0,414251708037445","-0,0128892529488859",0,"-0,0099272608125819",0,"0,0661589540857208",INTA-LOS DIAMANTES,INTA-EJN   
266-19,01-59848,M,21/01/2019,593-14,01-49466,168-11,01-47821,0,"-0,483520314547838","0,558286609031449","-0,0385786369593709","0,953474591468505","-0,296224770642202","0,406473839830203","1,19803276539974","0,316490720993744","1,04992038007864","1,08626605504587","0,284082954434088","0,144868283093054","0,437697323921932","2,53393250327654","0,295165350374031","0,677532765399738","0,371362959597742","0,0631107470511141",0,"-0,0084272608125819",0,"0,112537103289383",INTA-LOS DIAMANTES,INTA-EJN   
265/19,01-59847,M,17/01/2019,593/14    ,01-49466,158/10    ,01-40217,"0,01","0,193979685452162","0,56577701167775","0,169421363040629","0,953474591468505","0,564275229357798","0,41449606089202","0,527032765399738","0,312290943808546","0,809170380078637","0,00926605504586986","0,309176774318153","-0,0796317169069463","0,456435464587638","1,67393250327654","0,397489473969897","0,385032765399738","0,547415910532821","0,0501107470511141",0,"-0,0039272608125819",0,"0,0525205470862086",INTA-LOS DIAMANTES,INTA-EJN   
264/19,01-59846,M,14/01/2019,593/14    ,01-49466,138/07    ,01-40730,"0,01","-0,142520314547837","0,5803340113821","0,120921363040629","0,953474591468505","2,3877752293578","0,424909104048591","1,55503276539974","0,303698106914023","2,74892038007864","-0,0687339449541301","0,302240312250378","-0,000131716906946272","0,456435464587638","-1,11256749672346","0,424908842565481","0,646032765399738","0,599720083959573","-0,0408892529488859",0,"-0,0169272608125819",0,"0,0894266362246594",INTA-LOS DIAMANTES,INTA-EJN   
263/18,01-59749,M,31/12/2018,593/14    ,01-49466,135/07    ,01-32659,"0,01","0,122979685452163","0,558286609031449","0,301921363040629","0,953474591468505","0,111275229357798","0,411842868842162","1,29253276539974","0,299299498148255","1,34817038007864","0,0992660550458698","0,280297107109525","0,0253682830930537","0,456435464587638","1,29743250327654","0,31992850670781","0,343032765399738","0,386285409911438","-0,00288925294888593",0,"-0,0114272608125819",0,"0,0584957597097557",INTA-LOS DIAMANTES,INTA-EJN   
827/18,01-60270,M,27/12/2018,208/14    ,01-51556,996-13,01-47175,"0,02","-0,775520314547838","0,601186219458099","0,0539213630406291","0,955458163456048","-1,8852247706422","0,470566813145558","-0,993967234600262","0,351793899282043","-1,93657961992136","-0,35473394495413","0,367947910284241","0,0923682830930537","0,474249175752319","3,53143250327654","0,47405550371065","0,0785327653997377","0,638444939128276","-0,0458892529488859",0,"0,0055727391874181",0,"-0,00216320666702369",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
829/18,01-60271,M,27/12/2018,47-5,01-52909,998-13,01-47176,"0,01","-0,0865203145478375","0,573124334320812","-0,135578636959371","0,953474591468505","1,6507752293578","0,422335060523444","-0,273967234600262","0,320629459259588","0,551420380078637","0,48526605504587","0,325806006039527","0,310868283093054","0,474249175752319","4,71493250327654","0,448877634246654","0,708032765399738","0,638444939128276","-0,290389252948886",0,"0,146572739187418","0,0742269619025209","0,161454821350238",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
823/18,01-60269,M,12/12/2018,208/14    ,01-51556,542-13,01-55308,"0,02","-0,389020314547837","0,5803340113821","0,140421363040629","0,954472168184527","-0,648224770642202","0,456765782910255","-0,750467234600262","0,324709492615629","-1,07457961992136","-0,0437339449541301","0,338455804129884","0,123868283093054","0,474249175752319","2,34693250327654","0,45319738963729","0,244032765399738","0,638444939128276","0,00661074705111407",0,"0,0280727391874181",0,"0,0308201787356871",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
819/18,01-59390,M,31/10/2018,204/13    ,01-49352,516/13    ,01-55309,"0,01","-0,121520314547837","0,56577701167775","0,0674213630406291","0,952465396918063","0,411775229357798","0,419741779979787","1,15153276539974","0,280948563233238","1,35742038007864","1,41726605504587","0,287814700088966","0,147368283093054","0,437697323921932","-0,474567496723461","0,299835803622972","0,360032765399738","0,371362959597742","-0,360389252948886",0,"-0,0239272608125819",0,"0,0713084613868776",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
817/18,01-59389,M,19/10/2018,204/13    ,01-49352,552/13    ,01-52166,"0,05","-0,561520314547837","0,558286609031449","0,182921363040629","0,952465396918063","0,235775229357798","0,409168931624309","1,22703276539974","0,261193593428726","1,34492038007864","0,32276605504587","0,268591915484238","0,123868283093054","0,437697323921932","2,17943250327654","0,383771261632453","-0,00346723460026227","0,574456264653803","-0,390389252948886",0,"-0,0074272608125819",0,"0,0558971780104842",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
813/18,01-59388,M,05/10/2018,973/4     ,01-28645,984/12    ,01-55036,"0,03","0,151479685452163","0,573124334320812","0,0574213630406291","0,954472168184527","-1,1342247706422","0,447263815913984","0,158532765399738","0,340484331782818","-0,408579619921363","-2,11673394495413","0,332198589367531","0,0508682830930537","0,474249175752319","1,13093250327654","0,435595812583975","-0,830467234600262","0,6077853116641","-0,125389252948886",0,"0,0155727391874181",0,"-0,0882365370870048",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
784/18,01-58985,H,28/09/2018,204/13    ,01-49352,762/08    ,01-35130,"0,01","-0,463520314547838","0,550647287501864","0,227421363040629","0,953474591468505","1,0807752293578","0,41449606089202","0,995032765399738","0,299299498148255","1,53542038007864","0,29576605504587","0,312581338620795","0,151368283093054","0,456435464587638","-0,85756749672346","0,400832467081531","0,369532765399738","0,386285409911438","-0,444389252948886",0,"0,0020727391874181",0,"0,059410780731228",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
786/18,01-58986,H,28/09/2018,193/13    ,01-47830,800/09    ,01-37623,0,"-0,719020314547838","0,558286609031449","0,0369213630406291","0,951444547564191","-0,683224770642202","0,409168931624309","0,877032765399738","0,250686810500259","0,535420380078637","0,30576605504587","0,291494421929259","0,00836828309305373","0,437697323921932","1,10693250327654","0,407420578355415","-0,132967234600262","0,386285409911438","0,152110747051114","0,0264663482486986","-0,0049272608125819",0,"0,0116394736547251",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
782/18,01-58984,H,25/09/2018,204/13    ,01-49352,566/14    ,01-49468,"0,05","-0,134520314547837","0,558286609031449","0,127421363040629","0,952465396918063","-0,201724770642202","0,417128903629505","0,992532765399738","0,26628067440652","0,891670380078637","0,66226605504587","0,335343640379323","0,138368283093054","0,437697323921932","0,852932503276539","0,388982501939268","0,120032765399738","0,386285409911438","-0,432389252948886",0,"-0,0129272608125819",0,"0,0439377638198549",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
809/18    ,01-58982,M,21/09/2018,973/4     ,01-28645,768/08    ,01-35137,"0,01","-0,630020314547837","0,573124334320812","0,0714213630406291","0,956432613101324","-1,4122247706422","0,468302623056223","0,269032765399738","0,399794394826936","-0,437079619921363","-2,65123394495413","0,427037599177299","-0,0591317169069463","0,52306451918293","-1,58406749672346","0,469978227178356","-0,128967234600262","0,583063192601938","-0,341389252948886",0,"-0,0159272608125819",0,"-0,10248954635128",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
780/18,01-58983,H,18/09/2018,204/13    ,01-49352,880/11    ,01-42405,"0,02","-0,416020314547837","0,550647287501864","0,119921363040629","0,952465396918063","1,4182752293578","0,41449606089202","1,07953276539974","0,294828712679212","1,78867038007864","-0,17473394495413","0,329019708002375","0,141868283093054","0,437697323921932","-2,04606749672346","0,388982501939268","0,449532765399738","0,386285409911438","-0,375889252948886",0,"-0,0259272608125819",0,"0,0493595407663839",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
807/18    ,01-58981,M,11/09/2018,193/13    ,01-47830,964/3     ,01-21386,0,"-0,612020314547838","0,534896241936047","0,0144213630406291","0,952465396918063","0,287775229357798","0,392665697259611","0,385032765399738","0,290282415636933","0,528920380078637","0,84576605504587","0,31926992299645","0,0423682830930537","0,437697323921932","1,45443250327654","0,399165133513123","-0,227467234600262","0,537961880689168","0,183110747051114","0,0511264869471092","-0,0109272608125819",0,"0,0326844833654863",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
778/18,01-58980,H,27/08/2018,973/4     ,01-28645,534/13    ,01-47859,"0,02","0,0349796854521625","0,573124334320812","0,0229213630406291","0,954472168184527","-1,6822247706422","0,430000859328595","0,174532765399738","0,340484331782818","-0,666579619921363","-1,88523394495413","0,384404236531665","-0,00913171690694627","0,437697323921932","-1,34006749672346","0,420226624184874","-0,0144672346002623","0,371362959597742","-0,104389252948886",0,"-0,0084272608125819",0,"-0,0777460185807288",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
801/18,01-58548,M,20/07/2018,193/13    ,01-47830,500/13    ,01-47177,0,"-0,321520314547837","0,5803340113821","-0,0115786369593709","0,951444547564191","-0,206724770642202","0,419741779979787","0,738032765399738","0,250686810500259","0,634670380078637","0,60276605504587","0,359390743271451","0,178368283093054","0,55242686266735","-0,137067496723461","0,418651718399085","-0,556467234600262","0,591481822432995","0,148110747051114","0,0264663482486986","-0,0004272608125819",0,"-0,0000761144101743764",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
776/18,01-58551,H,20/07/2018,204/13    ,01-49352,512/13    ,01-47180,"0,02","-0,0565203145478375","0,5803340113821","0,0279213630406291","0,952465396918063","0,0977752293577981","0,430000859328595","1,53253276539974","0,285657001691877","1,58142038007864","1,50626605504587","0,376280881240731","0,161868283093054","0,437697323921932","0,316432503276539","0,40904779098993","0,243032765399738","0,371362959597742","-0,385889252948886",0,"-0,0374272608125819",0,"0,0741949424211802",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
770/18,01-58549,H,06/07/2018,973/4     ,01-28645,944/11    ,01-52150,"0,01","-0,0955203145478375","0,56577701167775","0,0424213630406291","0,954472168184527","-1,8992247706422","0,430000859328595","0,414032765399738","0,359108868903687","-0,535579619921363","-0,84073394495413","0,376280881240731","-0,0761317169069463","0,456435464587638","-1,10606749672346","0,352534602578748","-0,138467234600262","0,400559310457303","-0,0678892529488859",0,"-0,0169272608125819",0,"-0,072103294514695",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
772/18,01-58550,H,06/07/2018,973/4     ,01-28645,926/11    ,01-52152,"0,01","0,173479685452163","0,56577701167775","0,0214213630406291","0,954472168184527","-1,4027247706422","0,424909104048591","0,771532765399738","0,355472921976978","0,0701703800786371","-0,0397339449541301","0,379011284227038","-0,0536317169069463","0,456435464587638","-1,70756749672346","0,350596903920899","-0,0649672346002623","0,386285409911438","-0,141389252948886",0,"-0,0069272608125819",0,"-0,0452852292853793",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
766/18,01-58547,H,26/06/2018,204/13    ,01-49352,688/07    ,01-32664,0,"-0,510020314547838","0,5803340113821","0,146421363040629","0,953474591468505","0,520775229357798","0,432519234239644","1,37853276539974","0,299299498148255","1,63892038007864","2,53326605504587","0,359390743271451","0,144868283093054","0,437697323921932","0,906432503276539","0,336676903039069","0,275532765399738","0,386285409911438","-0,390889252948886","0,0264663482486986","-0,0054272608125819",0,"0,105286504147172",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
799/18,01-58546,M,06/06/2018,193/13    ,01-47830,946/11    ,01-52195,0,"-0,543020314547838","0,558286609031449","-0,0165786369593709","0,951444547564191","0,178275229357798","0,409168931624309","0,250032765399738","0,250686810500259","0,339170380078637","-0,36673394495413","0,260472613038026","0,136368283093054","0,437697323921932","-0,98356749672346","0,292799475687148","0,0760327653997377","0,371362959597742","0,104110747051114","0,0264663482486986","0,0065727391874181",0,"0,00909182820596751",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
762/18,01-58544,H,22/05/2018,973/4     ,01-28645,968/12    ,01-55310,"0,09","-0,519020314547837","0,5803340113821","0,0904213630406291","0,954472168184527","0,835275229357798","0,456765782910255","-0,251467234600262","0,355472921976978","0,166170380078637","-2,93773394495413","0,389709840677183","0,0423682830930537","0,491239034965346","-1,96756749672346","0,369452435277873","-0,248967234600262","0,427418491836957","-0,114389252948886",0,"0,0110727391874181",0,"-0,0712650270630879",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
760/18,01-58543,H,14/05/2018,204/13    ,01-49352,980/12    ,01-55035,"0,03","-0,0915203145478375","0,573124334320812","0,132421363040629","0,952465396918063","-0,614224770642202","0,424909104048591","0,650032765399738","0,26628067440652","0,342920380078637","0,32476605504587","0,379011284227038","0,220368283093054","0,437697323921932","-0,85456749672346","0,297510631942142","0,296532765399738","0,371362959597742","-0,400389252948886",0,"-0,0044272608125819",0,"0,0268174961829022",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
758/18,01-58542,H,09/05/2018,204/13    ,01-49352,726/07    ,01-34583,"0,01","0,668479685452162","0,5803340113821","0,0734213630406291","0,952465396918063","0,974775229357798","0,435019699347582","1,55003276539974","0,294828712679212","2,03742038007864","0,65976605504587","0,31926992299645","0,141368283093054","0,437697323921932","-0,29706749672346","0,340719853447414","0,458532765399738","0,386285409911438","-0,398889252948886",0,"-0,0084272608125819",0,"0,0820168259534449",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
756/18,01-58541,H,04/05/2018,973/4     ,01-28645,754/08    ,01-35127,"0,01","-0,453520314547837","0,587411111123634","0,177421363040629","0,955458163456048","1,0267752293578","0,454413702237021","1,25453276539974","0,366256651812766","1,76792038007864","-2,78273394495413","0,379011284227038","-0,0461317169069463","0,456435464587638","-1,01756749672346","0,354460214904614","-0,194967234600262","0,400559310457303","-0,117889252948886",0,"-0,0014272608125819",0,"-0,0395982003896245",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
754/18,01-58537,H,30/04/2018,973/4     ,01-28645,646/06    ,01-29873,"0,01","-0,518520314547837","0,59436036939273","0,180921363040629","0,956432613101324","-1,9907247706422","0,466024323139905","1,05253276539974","0,396590225942126","0,0571703800786372","-0,69273394495413","0,419890799768414","0,00386828309305373","0,474249175752319","-1,28056749672346","0,40904779098993","-0,224467234600262","0,414251708037445","-0,154889252948886",0,"-0,0104272608125819",0,"-0,0629760980364417",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
